label,ux0sommet0,uy0sommet0,ux0sommet1,uy0sommet1,ux0sommet2,uy0sommet2,ux0sommet3,uy0sommet3,ux5sommet0,uy5sommet0,ux5sommet1,uy5sommet1,ux5sommet2,uy5sommet2,ux5sommet3,uy5sommet3,ux9sommet0,uy9sommet0,ux9sommet1,uy9sommet1,ux9sommet2,uy9sommet2,ux9sommet3,uy9sommet3,ux13sommet0,uy13sommet0,ux13sommet1,uy13sommet1,ux13sommet2,uy13sommet2,ux13sommet3,uy13sommet3,ux17sommet0,uy17sommet0,ux17sommet1,uy17sommet1,ux17sommet2,uy17sommet2,ux17sommet3
5,-169.49486297369003,-35.02890223264694,-258.49486297369003,-35.02890223264694,-258.49486297369003,-124.02890223264694,-169.49486297369003,-124.02890223264694,-170.00466024829075,-35.45527720451355,-259.00466024829075,-35.45527720451355,-259.00466024829075,-124.45527720451355,-170.00466024829075,-124.45527720451355,-169.47622698545456,-35.20586884021759,-258.47622698545456,-35.20586884021759,-258.47622698545456,-124.20586884021759,-169.47622698545456,-124.20586884021759,-169.21876561641693,-35.9870123565197,-258.21876561641693,-35.9870123565197,-258.21876561641693,-124.9870123565197,-169.21876561641693,-124.9870123565197,-170.0728267133236,-35.48995214700699,-259.0728267133236,-35.48995214700699,-259.0728267133236,-124.48995214700699,-170.0728267133236,-124.48995214700699
5,-160.5313740670681,-37.008604288101196,-249.5313740670681,-37.008604288101196,-249.5313740670681,-126.0086042881012,-160.5313740670681,-126.0086042881012,-160.98453966528177,-37.47075426578522,-249.98453966528177,-37.47075426578522,-249.98453966528177,-126.47075426578522,-160.98453966528177,-126.47075426578522,-160.44965118169785,-37.16686171293259,-249.44965118169785,-37.16686171293259,-249.44965118169785,-126.16686171293259,-160.44965118169785,-126.16686171293259,-160.19370651245117,-37.98431980609894,-249.19370651245117,-37.98431980609894,-249.19370651245117,-126.98431980609894,-160.19370651245117,-126.98431980609894,-161.05398337170482,-37.51041516661644,-250.05398337170482,-37.51041516661644,-250.05398337170482,-126.51041516661644,-161.05398337170482,-126.51041516661644
5,-161.49443697929382,-44.98944318294525,-249.49443697929382,-44.98944318294525,-249.49443697929382,-132.98944318294525,-161.49443697929382,-132.98944318294525,-161.98451440781355,-45.471603870391846,-249.98451440781355,-45.471603870391846,-249.98451440781355,-133.47160387039185,-161.98451440781355,-133.47160387039185,-161.49252992868423,-45.161074340343475,-249.49252992868423,-45.161074340343475,-249.49252992868423,-133.16107434034348,-161.49252992868423,-133.16107434034348,-161.1752177476883,-45.97444380633533,-249.1752177476883,-45.97444380633533,-249.1752177476883,-133.97444380633533,-161.1752177476883,-133.97444380633533,-162.05115861818194,-45.499885618686676,-250.05115861818194,-45.499885618686676,-250.05115861818194,-133.49988561868668,-162.05115861818194,-133.49988561868668
5,-158.49869245290756,-43.99867653846741,-243.49869245290756,-43.99867653846741,-243.49869245290756,-128.9986765384674,-158.49869245290756,-128.9986765384674,-158.99396860785782,-44.44364011287689,-243.99396860785782,-44.44364011287689,-243.99396860785782,-129.4436401128769,-158.99396860785782,-129.4436401128769,-158.44319659471512,-44.182764291763306,-243.44319659471512,-44.182764291763306,-243.44319659471512,-129.1827642917633,-158.44319659471512,-129.1827642917633,-158.21053403615952,-45.00371297658421,-243.21053403615952,-45.00371297658421,-243.21053403615952,-130.0037129765842,-158.21053403615952,-130.0037129765842,-159.07341061532497,-44.4745267033577,-244.07341061532497,-44.4745267033577,-244.07341061532497,-129.4745267033577,-159.07341061532497,-129.4745267033577
5,-165.51192146539688,-41.994866251945496,-249.51192146539688,-41.994866251945496,-249.51192146539688,-125.9948662519455,-165.51192146539688,-125.9948662519455,-165.98744203709066,-42.45807147026062,-249.98744203709066,-42.45807147026062,-249.98744203709066,-126.45807147026062,-165.98744203709066,-126.45807147026062,-165.4424071907997,-42.1512708067894,-249.4424071907997,-42.1512708067894,-249.4424071907997,-126.1512708067894,-165.4424071907997,-126.1512708067894,-165.18367862701416,-42.997341762529686,-249.18367862701416,-42.997341762529686,-249.18367862701416,-126.99734176252969,-165.18367862701416,-126.99734176252969,-166.05152359977365,-42.49578261375427,-250.05152359977365,-42.49578261375427,-250.05152359977365,-126.49578261375427,-166.05152359977365,-126.49578261375427
5,-173.49670177698135,-39.0076721906662,-256.49670177698135,-39.0076721906662,-256.49670177698135,-122.0076721906662,-173.49670177698135,-122.0076721906662,-173.98894096259028,-39.45915061235428,-256.9889409625903,-39.45915061235428,-256.9889409625903,-122.45915061235428,-173.98894096259028,-122.45915061235428,-173.46940511465073,-39.17856866121292,-256.4694051146507,-39.17856866121292,-256.4694051146507,-122.17856866121292,-173.46940511465073,-122.17856866121292,-173.20022839307785,-39.97217175923288,-256.20022839307785,-39.97217175923288,-256.20022839307785,-122.97217175923288,-173.20022839307785,-122.97217175923288,-174.03648962825537,-39.50030159950256,-257.03648962825537,-39.50030159950256,-257.03648962825537,-122.50030159950256,-174.03648962825537,-122.50030159950256
5,-162.40753746032715,-47.012221693992615,-249.40753746032715,-47.012221693992615,-249.40753746032715,-134.01222169399261,-162.40753746032715,-134.01222169399261,-163.00707609113306,-47.3542166352272,-250.00707609113306,-47.3542166352272,-250.00707609113306,-134.3542166352272,-163.00707609113306,-134.3542166352272,-162.35108959674835,-47.17707258462906,-249.35108959674835,-47.17707258462906,-249.35108959674835,-134.17707258462906,-162.35108959674835,-134.17707258462906,-162.23040932416916,-48.03435866162181,-249.23040932416916,-48.03435866162181,-249.23040932416916,-135.0343586616218,-162.23040932416916,-135.0343586616218,-163.03781439736485,-47.43306428194046,-250.03781439736485,-47.43306428194046,-250.03781439736485,-134.43306428194046,-163.03781439736485,-134.43306428194046
5,-159.38061094284058,-43.98092973232269,-248.38061094284058,-43.98092973232269,-248.38061094284058,-132.9809297323227,-159.38061094284058,-132.9809297323227,-159.97841779887676,-44.36618936061859,-248.97841779887676,-44.36618936061859,-248.97841779887676,-133.3661893606186,-159.97841779887676,-133.3661893606186,-159.38857513666153,-44.147934794425964,-248.38857513666153,-44.147934794425964,-248.38857513666153,-133.14793479442596,-159.38857513666153,-133.14793479442596,-159.16185802221298,-44.95690657198429,-248.16185802221298,-44.95690657198429,-248.16185802221298,-133.9569065719843,-159.16185802221298,-133.9569065719843,-160.03132119774818,-44.418900430202484,-249.03132119774818,-44.418900430202484,-249.03132119774818,-133.41890043020248,-160.03132119774818,-133.41890043020248
5,-156.3813949227333,-47.00968885421753,-247.3813949227333,-47.00968885421753,-247.3813949227333,-138.00968885421753,-156.3813949227333,-138.00968885421753,-157.002482163487,-47.37507325410843,-248.002482163487,-47.37507325410843,-248.002482163487,-138.37507325410843,-157.002482163487,-138.37507325410843,-156.39327836036682,-47.15952801704407,-247.39327836036682,-47.15952801704407,-247.39327836036682,-138.15952801704407,-156.39327836036682,-138.15952801704407,-156.17292207479477,-48.02620973996818,-247.17292207479477,-48.02620973996818,-247.17292207479477,-139.02620973996818,-156.17292207479477,-139.02620973996818,-157.07009977847338,-47.4289128780365,-248.07009977847338,-47.4289128780365,-248.07009977847338,-138.4289128780365,-157.07009977847338,-138.4289128780365
5,-154.3831633925438,-39.99336647987366,-252.3831633925438,-39.99336647987366,-252.3831633925438,-137.99336647987366,-154.3831633925438,-137.99336647987366,-154.99593509500846,-40.35452228784561,-252.99593509500846,-40.35452228784561,-252.99593509500846,-138.3545222878456,-154.99593509500846,-138.3545222878456,-154.37364411354065,-40.17500460147858,-252.37364411354065,-40.17500460147858,-252.37364411354065,-138.17500460147858,-154.37364411354065,-138.17500460147858,-154.1993851661682,-40.994154347106814,-252.1993851661682,-40.994154347106814,-252.1993851661682,-138.99415434710681,-154.1993851661682,-138.99415434710681,-155.05463691428304,-40.4189031124115,-253.05463691428304,-40.4189031124115,-253.05463691428304,-138.4189031124115,-155.05463691428304,-138.4189031124115
5,-157.37407183647156,-36.95320475101471,-253.37407183647156,-36.95320475101471,-253.37407183647156,-132.9532047510147,-157.37407183647156,-132.9532047510147,-157.99888112896588,-37.339678943157196,-253.99888112896588,-37.339678943157196,-253.99888112896588,-133.3396789431572,-157.99888112896588,-133.3396789431572,-157.34635412693024,-37.17029982805252,-253.34635412693024,-37.17029982805252,-253.34635412693024,-133.17029982805252,-157.34635412693024,-133.17029982805252,-157.23248320817947,-38.008453940972686,-253.23248320817947,-38.008453940972686,-253.23248320817947,-134.0084539409727,-157.23248320817947,-134.0084539409727,-158.03560277819633,-37.43280428647995,-254.03560277819633,-37.43280428647995,-254.03560277819633,-133.43280428647995,-158.03560277819633,-133.43280428647995
5,-163.45627969503403,-9.976482510566711,-261.456279695034,-9.976482510566711,-261.456279695034,-107.97648251056671,-163.45627969503403,-107.97648251056671,-164.01470885518938,-10.418384492397308,-262.0147088551894,-10.418384492397308,-262.0147088551894,-108.41838449239731,-164.01470885518938,-108.41838449239731,-163.43143326044083,-10.211819171905518,-261.4314332604408,-10.211819171905518,-261.4314332604408,-108.21181917190552,-163.43143326044083,-108.21181917190552,-163.27186286449432,-11.040731616318226,-261.2718628644943,-11.040731616318226,-261.2718628644943,-109.04073161631823,-163.27186286449432,-109.04073161631823,-164.07151664048433,-10.497347474098206,-262.07151664048433,-10.497347474098206,-262.07151664048433,-108.4973474740982,-164.07151664048433,-108.4973474740982
5,-160.48729074001312,-36.050821244716644,-239.48729074001312,-36.050821244716644,-239.48729074001312,-115.05082124471664,-160.48729074001312,-115.05082124471664,-160.98190894536674,-36.43437319993973,-239.98190894536674,-36.43437319993973,-239.98190894536674,-115.43437319993973,-160.98190894536674,-115.43437319993973,-160.42404466867447,-36.21239584684372,-239.42404466867447,-36.21239584684372,-239.42404466867447,-115.21239584684372,-160.42404466867447,-115.21239584684372,-160.25687658786774,-37.005162806715816,-239.25687658786774,-37.005162806715816,-239.25687658786774,-116.00516280671582,-160.25687658786774,-116.00516280671582,-161.05408703535795,-36.45776724815369,-240.05408703535795,-36.45776724815369,-240.05408703535795,-115.45776724815369,-161.05408703535795,-115.45776724815369
5,-159.45839625597,-50.02371311187744,-237.45839625597,-50.02371311187744,-237.45839625597,-128.02371311187744,-159.45839625597,-128.02371311187744,-159.98050592280924,-50.44068247079849,-237.98050592280924,-50.44068247079849,-237.98050592280924,-128.4406824707985,-159.98050592280924,-128.4406824707985,-159.46382802724838,-50.20464372634888,-237.46382802724838,-50.20464372634888,-237.46382802724838,-128.20464372634888,-159.46382802724838,-128.20464372634888,-159.21532064676285,-50.96197424083948,-237.21532064676285,-50.96197424083948,-237.21532064676285,-128.96197424083948,-159.21532064676285,-128.96197424083948,-160.04890117794275,-50.481762647628784,-238.04890117794275,-50.481762647628784,-238.04890117794275,-128.48176264762878,-160.04890117794275,-128.48176264762878
5,-159.45652961730957,-48.006581366062164,-236.45652961730957,-48.006581366062164,-236.45652961730957,-125.00658136606216,-159.45652961730957,-125.00658136606216,-159.98379946500063,-48.42933785915375,-236.98379946500063,-48.42933785915375,-236.98379946500063,-125.42933785915375,-159.98379946500063,-125.42933785915375,-159.44608199596405,-48.175888419151306,-236.44608199596405,-48.175888419151306,-236.44608199596405,-125.1758884191513,-159.44608199596405,-125.1758884191513,-159.2080470919609,-49.029713958501816,-236.2080470919609,-49.029713958501816,-236.2080470919609,-126.02971395850182,-159.2080470919609,-126.02971395850182,-160.06107930466533,-48.44923448562622,-237.06107930466533,-48.44923448562622,-237.06107930466533,-125.44923448562622,-160.06107930466533,-125.44923448562622
5,-160.49055588245392,-47.011367082595825,-240.49055588245392,-47.011367082595825,-240.49055588245392,-127.01136708259583,-160.49055588245392,-127.01136708259583,-160.98193682543933,-47.454914927482605,-240.98193682543933,-47.454914927482605,-240.98193682543933,-127.4549149274826,-160.98193682543933,-127.4549149274826,-160.44284039735794,-47.18399912118912,-240.44284039735794,-47.18399912118912,-240.44284039735794,-127.18399912118912,-160.44284039735794,-127.18399912118912,-160.21481096744537,-48.0111667830497,-240.21481096744537,-48.0111667830497,-240.21481096744537,-128.0111667830497,-160.21481096744537,-128.0111667830497,-161.07200986891985,-47.482685804367065,-241.07200986891985,-47.482685804367065,-241.07200986891985,-127.48268580436707,-161.07200986891985,-127.48268580436707
5,-158.54466915130615,-48.35649216175079,-234.54466915130615,-48.35649216175079,-234.54466915130615,-124.3564921617508,-158.54466915130615,-124.3564921617508,-159.04998737573624,-48.49629080295563,-235.04998737573624,-48.49629080295563,-235.04998737573624,-124.49629080295563,-159.04998737573624,-124.49629080295563,-158.48037785291672,-48.231570184230804,-234.48037785291672,-48.231570184230804,-234.48037785291672,-124.2315701842308,-158.48037785291672,-124.2315701842308,-158.1843719482422,-49.14502440392971,-234.1843719482422,-49.14502440392971,-234.1843719482422,-125.14502440392971,-158.1843719482422,-125.14502440392971,-159.17073626816273,-48.467658042907715,-235.17073626816273,-48.467658042907715,-235.17073626816273,-124.46765804290771,-159.17073626816273,-124.46765804290771
5,-163.46487802267075,-48.01971882581711,-240.46487802267075,-48.01971882581711,-240.46487802267075,-125.01971882581711,-163.46487802267075,-125.01971882581711,-163.98100452497602,-48.42480272054672,-240.98100452497602,-48.42480272054672,-240.98100452497602,-125.42480272054672,-163.98100452497602,-125.42480272054672,-163.43074023723602,-48.184804916381836,-240.43074023723602,-48.184804916381836,-240.43074023723602,-125.18480491638184,-163.43074023723602,-125.18480491638184,-163.2217839360237,-49.01134836953133,-240.2217839360237,-49.01134836953133,-240.2217839360237,-126.01134836953133,-163.2217839360237,-126.01134836953133,-164.06700532138348,-48.441357254981995,-241.06700532138348,-48.441357254981995,-241.06700532138348,-125.441357254982,-164.06700532138348,-125.441357254982
5,-158.45426470041275,-46.997400999069214,-237.45426470041275,-46.997400999069214,-237.45426470041275,-125.99740099906921,-158.45426470041275,-125.99740099906921,-158.98727630265057,-47.40855008363724,-237.98727630265057,-47.40855008363724,-237.98727630265057,-126.40855008363724,-158.98727630265057,-126.40855008363724,-158.39910757541656,-47.18548345565796,-237.39910757541656,-47.18548345565796,-237.39910757541656,-126.18548345565796,-158.39910757541656,-126.18548345565796,-158.22388529777527,-47.99147118534893,-237.22388529777527,-47.99147118534893,-237.22388529777527,-126.99147118534893,-158.22388529777527,-126.99147118534893,-159.0339462943375,-47.46536469459534,-238.0339462943375,-47.46536469459534,-238.0339462943375,-126.46536469459534,-159.0339462943375,-126.46536469459534
5,-164.43126952648163,-34.089574456214905,-241.43126952648163,-34.089574456214905,-241.43126952648163,-111.0895744562149,-164.43126952648163,-111.0895744562149,-164.99058017972857,-34.40260946750641,-241.99058017972857,-34.40260946750641,-241.99058017972857,-111.40260946750641,-164.99058017972857,-111.40260946750641,-164.41266399621964,-34.269459426403046,-241.41266399621964,-34.269459426403046,-241.41266399621964,-111.26945942640305,-164.41266399621964,-111.26945942640305,-164.3114568591118,-34.95879207551479,-241.3114568591118,-34.95879207551479,-241.3114568591118,-111.9587920755148,-164.3114568591118,-111.9587920755148,-165.00765491183847,-34.457025825977325,-242.00765491183847,-34.457025825977325,-242.00765491183847,-111.45702582597733,-165.00765491183847,-111.45702582597733
5,-164.4575296640396,-36.10289424657822,-237.4575296640396,-36.10289424657822,-237.4575296640396,-109.10289424657822,-164.4575296640396,-109.10289424657822,-164.9724590368569,-36.45350098609924,-237.9724590368569,-36.45350098609924,-237.9724590368569,-109.45350098609924,-164.9724590368569,-109.45350098609924,-164.47230732440948,-36.251674473285675,-237.47230732440948,-36.251674473285675,-237.47230732440948,-109.25167447328568,-164.47230732440948,-109.25167447328568,-164.2571017742157,-36.94895778223872,-237.2571017742157,-36.94895778223872,-237.2571017742157,-109.94895778223872,-164.2571017742157,-109.94895778223872,-165.0006869197241,-36.48614555597305,-238.0006869197241,-36.48614555597305,-238.0006869197241,-109.48614555597305,-165.0006869197241,-109.48614555597305
